date,location,positive,negative,neutral,total,perception
2019-03-03,Alabama,5,7,5,17,0.4411764705882353
2019-03-03,Massachusetts,2,3,4,9,0.4444444444444444
2019-03-03,Nebraska,1,3,3,7,0.3571428571428571
2019-03-03,Missouri,0,4,2,6,0.16666666666666666
2019-03-03,Arkansas,2,5,3,10,0.35
2019-03-03,Delaware,0,0,2,2,0.5
2019-03-03,Idaho,0,1,1,2,0.25
2019-03-03,Hawaii,1,1,3,5,0.5
2019-03-03,Alaska,1,2,2,5,0.4
2019-03-03,Indiana,1,3,8,12,0.41666666666666663
2019-03-03,Virginia,2,0,0,2,1.0
2019-03-03,Georgia,0,2,3,5,0.3
2019-03-03,Maryland,1,0,0,1,1.0
2019-03-03,Iowa,1,2,1,4,0.375
2019-03-03,Kansas,1,1,1,3,0.5
2019-03-03,New York,1,1,2,4,0.5
2019-03-03,Oregon,0,0,2,2,0.5
2019-03-03,Louisiana,1,1,2,4,0.5
2019-03-03,Texas,0,1,1,2,0.25
2019-03-03,Arizona,0,3,1,4,0.125
2019-03-03,Ohio,0,1,1,2,0.25
2019-03-03,New Jersey,0,1,0,1,0.0
2019-03-03,Illinois,0,1,1,2,0.25
2019-03-03,Kentucky,0,1,0,1,0.0
2019-03-02,Arkansas,4,3,4,11,0.5454545454545454
2019-03-02,Washington,0,1,2,3,0.3333333333333333
2019-03-02,Indiana,1,5,3,9,0.2777777777777778
2019-03-02,Delaware,0,3,0,3,0.0
2019-03-02,California,5,8,9,22,0.4318181818181818
2019-03-02,Arizona,0,1,1,2,0.25
2019-03-02,Alabama,0,4,5,9,0.2777777777777778
2019-03-02,New Jersey,0,0,2,2,0.5
2019-03-02,Minnesota,1,1,0,2,0.5
2019-03-02,Nebraska,2,0,1,3,0.8333333333333333
2019-03-02,Missouri,0,0,2,2,0.5
2019-03-02,Texas,0,1,3,4,0.375
2019-03-02,Louisiana,2,0,2,4,0.75
2019-03-02,Michigan,0,0,1,1,0.5
2019-03-02,Utah,0,0,1,1,0.5
2019-03-02,Colorado,1,2,0,3,0.3333333333333333
2019-03-02,Hawaii,1,3,2,6,0.3333333333333333
2019-03-02,Massachusetts,1,1,3,5,0.5
2019-03-02,New York,1,1,2,4,0.5
2019-03-02,Pennsylvania,0,1,0,1,0.0
2019-03-02,Florida,0,1,2,3,0.3333333333333333
2019-03-02,Illinois,0,1,2,3,0.3333333333333333
2019-03-02,Alaska,0,3,0,3,0.0
2019-03-02,Kansas,0,0,1,1,0.5
2019-03-02,Georgia,0,1,2,3,0.3333333333333333
2019-03-02,Oregon,0,0,1,1,0.5
2019-03-02,Virginia,0,2,0,2,0.0
2019-03-02,South Carolina,1,0,0,1,1.0
2019-03-02,Idaho,0,1,0,1,0.0
2019-03-02,North Dakota,0,0,1,1,0.5
2019-03-02,Oklahoma,0,0,1,1,0.5
2019-03-02,Ohio,0,1,0,1,0.0
2019-03-01,Indiana,2,3,10,15,0.4666666666666667
2019-03-01,Texas,1,0,5,6,0.5833333333333334
2019-03-01,California,8,8,13,29,0.5
2019-03-01,Louisiana,0,1,3,4,0.375
2019-03-01,Alabama,6,5,5,16,0.53125
2019-03-01,Nebraska,1,2,2,5,0.4
2019-03-01,Georgia,1,4,3,8,0.3125
2019-03-01,Arkansas,4,6,3,13,0.42307692307692313
2019-03-01,Colorado,1,5,4,10,0.30000000000000004
2019-03-01,North Carolina,1,1,0,2,0.5
2019-03-01,Ohio,0,0,2,2,0.5
2019-03-01,Massachusetts,1,3,5,9,0.3888888888888889
2019-03-01,Florida,0,0,5,5,0.5
2019-03-01,Illinois,1,2,3,6,0.41666666666666663
2019-03-01,Delaware,0,2,4,6,0.3333333333333333
2019-03-01,Arizona,1,1,3,5,0.5
2019-03-01,Alaska,4,1,1,6,0.75
2019-03-01,Iowa,1,2,4,7,0.42857142857142855
2019-03-01,New Jersey,0,0,1,1,0.5
2019-03-01,Minnesota,0,1,1,2,0.25
2019-03-01,Kentucky,1,0,1,2,0.75
2019-03-01,Missouri,1,1,0,2,0.5
2019-03-01,Washington,0,3,1,4,0.125
2019-03-01,Hawaii,0,2,1,3,0.16666666666666666
2019-03-01,New York,0,0,1,1,0.5
2019-03-01,Virginia,0,0,1,1,0.5
2019-03-01,Oklahoma,0,1,0,1,0.0
2019-03-01,Michigan,0,2,0,2,0.0
2019-02-28,Alaska,0,0,2,2,0.5
2019-02-28,California,9,7,13,29,0.5344827586206897
2019-02-28,Georgia,0,1,2,3,0.3333333333333333
2019-02-28,Michigan,0,1,2,3,0.3333333333333333
2019-02-28,Arkansas,1,8,1,10,0.15000000000000002
2019-02-28,Illinois,1,0,1,2,0.75
2019-02-28,Iowa,1,3,1,5,0.30000000000000004
2019-02-28,Pennsylvania,1,1,2,4,0.5
2019-02-28,Louisiana,4,0,0,4,1.0
2019-02-28,Hawaii,0,0,5,5,0.5
2019-02-28,Texas,0,1,2,3,0.3333333333333333
2019-02-28,Arizona,2,1,3,6,0.5833333333333333
2019-02-28,Missouri,1,1,1,3,0.5
2019-02-28,Indiana,0,0,4,4,0.5
2019-02-28,Wisconsin,0,1,0,1,0.0
2019-02-28,Alabama,5,5,4,14,0.5
2019-02-28,Colorado,2,4,3,9,0.38888888888888884
2019-02-28,New Jersey,0,1,1,2,0.25
2019-02-28,Ohio,1,0,2,3,0.6666666666666666
2019-02-28,Florida,0,1,1,2,0.25
2019-02-28,Massachusetts,1,0,2,3,0.6666666666666666
2019-02-28,Oregon,0,0,1,1,0.5
2019-02-28,Connecticut,0,0,3,3,0.5
2019-02-28,New York,2,1,4,7,0.5714285714285714
2019-02-28,Kansas,0,0,3,3,0.5
2019-02-28,Delaware,0,0,1,1,0.5
2019-02-28,Idaho,1,0,0,1,1.0
2019-02-28,Washington,1,0,0,1,1.0
2019-02-28,Maine,0,0,1,1,0.5
2019-02-28,South Carolina,1,1,0,2,0.5
2019-02-28,Nebraska,0,1,0,1,0.0
2019-02-28,Virginia,1,0,0,1,1.0
2019-02-27,Arizona,2,2,2,6,0.5
2019-02-27,Colorado,4,0,2,6,0.8333333333333333
2019-02-27,Illinois,0,3,3,6,0.25
2019-02-27,Iowa,0,1,1,2,0.25
2019-02-27,Indiana,3,4,1,8,0.4375
2019-02-27,Alabama,2,7,8,17,0.3529411764705882
2019-02-27,Washington,0,3,0,3,0.0
2019-02-27,Hawaii,4,2,3,9,0.611111111111111
2019-02-27,Texas,2,1,1,4,0.625
2019-02-27,Maine,0,0,1,1,0.5
2019-02-27,California,6,5,12,23,0.5217391304347826
2019-02-27,Alaska,2,1,1,4,0.625
2019-02-27,Delaware,2,2,1,5,0.5
2019-02-27,Utah,0,1,0,1,0.0
2019-02-27,Pennsylvania,0,0,1,1,0.5
2019-02-27,Florida,3,2,0,5,0.6
2019-02-27,Missouri,0,1,1,2,0.25
2019-02-27,Arkansas,1,3,4,8,0.375
2019-02-27,Oklahoma,0,0,2,2,0.5
2019-02-27,Rhode Island,1,0,0,1,1.0
2019-02-27,Georgia,1,1,1,3,0.5
2019-02-27,Michigan,0,1,1,2,0.25
2019-02-27,Massachusetts,4,0,1,5,0.9
2019-02-27,Louisiana,1,1,1,3,0.5
2019-02-27,New Jersey,0,0,1,1,0.5
2019-02-27,Virginia,0,0,1,1,0.5
2019-02-27,Nebraska,1,0,2,3,0.6666666666666666
2019-02-26,Illinois,0,5,4,9,0.2222222222222222
2019-02-26,Colorado,2,3,4,9,0.4444444444444444
2019-02-26,Arkansas,1,4,10,15,0.39999999999999997
2019-02-26,California,7,6,12,25,0.52
2019-02-26,Oregon,0,0,3,3,0.5
2019-02-26,Nebraska,1,2,3,6,0.41666666666666663
2019-02-26,New York,0,1,2,3,0.3333333333333333
2019-02-26,Texas,1,2,5,8,0.4375
2019-02-26,Virginia,0,0,2,2,0.5
2019-02-26,Connecticut,1,1,0,2,0.5
2019-02-26,Indiana,1,4,2,7,0.2857142857142857
2019-02-26,Delaware,1,0,2,3,0.6666666666666666
2019-02-26,Michigan,1,1,1,3,0.5
2019-02-26,Florida,1,2,6,9,0.4444444444444444
2019-02-26,Iowa,2,0,1,3,0.8333333333333333
2019-02-26,Alabama,6,5,11,22,0.5227272727272727
2019-02-26,Massachusetts,0,2,2,4,0.25
2019-02-26,Georgia,1,2,1,4,0.375
2019-02-26,Hawaii,2,0,4,6,0.6666666666666666
2019-02-26,Arizona,5,4,1,10,0.55
2019-02-26,Kansas,0,1,1,2,0.25
2019-02-26,Washington,0,0,2,2,0.5
2019-02-26,North Dakota,0,0,1,1,0.5
2019-02-26,New Mexico,0,0,1,1,0.5
2019-02-26,Missouri,2,1,0,3,0.6666666666666666
2019-02-26,Oklahoma,0,0,2,2,0.5
2019-02-26,Pennsylvania,0,3,0,3,0.0
2019-02-26,Nevada,0,0,2,2,0.5
2019-02-26,Idaho,1,0,0,1,1.0
2019-02-26,Maryland,1,0,1,2,0.75
2019-02-26,Minnesota,0,0,1,1,0.5
2019-02-26,Alaska,1,1,0,2,0.5
2019-02-26,North Carolina,0,0,1,1,0.5
2019-02-26,Ohio,0,1,0,1,0.0
2019-02-25,California,7,10,18,35,0.45714285714285713
2019-02-25,Louisiana,10,1,1,12,0.875
2019-02-25,Alabama,4,10,10,24,0.375
2019-02-25,Florida,5,3,7,15,0.5666666666666667
2019-02-25,Iowa,1,2,2,5,0.4
2019-02-25,Massachusetts,3,3,5,11,0.5
2019-02-25,New York,6,1,2,9,0.7777777777777777
2019-02-25,Texas,1,4,5,10,0.35
2019-02-25,Hawaii,3,3,2,8,0.5
2019-02-25,Colorado,1,8,4,13,0.23076923076923078
2019-02-25,Pennsylvania,1,0,0,1,1.0
2019-02-25,Arkansas,2,5,9,16,0.40625
2019-02-25,Indiana,1,2,7,10,0.44999999999999996
2019-02-25,Kentucky,1,0,0,1,1.0
2019-02-25,Alaska,3,2,2,7,0.5714285714285714
2019-02-25,New Jersey,1,0,2,3,0.6666666666666666
2019-02-25,Washington,3,2,2,7,0.5714285714285714
2019-02-25,Arizona,4,1,1,6,0.75
2019-02-25,Illinois,2,4,1,7,0.3571428571428571
2019-02-25,Nebraska,0,0,4,4,0.5
2019-02-25,Georgia,3,1,4,8,0.625
2019-02-25,Mississippi,0,0,1,1,0.5
2019-02-25,New Mexico,0,1,0,1,0.0
2019-02-25,Delaware,1,1,0,2,0.5
2019-02-25,Virginia,2,0,1,3,0.8333333333333333
2019-02-25,Missouri,4,2,8,14,0.5714285714285714
2019-02-25,Michigan,0,2,4,6,0.3333333333333333
2019-02-25,Minnesota,0,0,2,2,0.5
2019-02-25,Connecticut,0,0,1,1,0.5
2019-02-25,Idaho,0,0,1,1,0.5
2019-02-25,Oregon,1,1,0,2,0.5
2019-02-25,Utah,0,1,0,1,0.0
2019-02-25,Kansas,0,0,1,1,0.5
2019-02-24,Colorado,3,3,9,15,0.5
2019-02-24,Iowa,0,3,1,4,0.125
2019-02-24,Indiana,3,5,3,11,0.40909090909090906
2019-02-24,Texas,2,3,5,10,0.45
2019-02-24,Alabama,4,3,11,18,0.5277777777777778
2019-02-24,Georgia,1,4,3,8,0.3125
2019-02-24,Delaware,0,1,4,5,0.4
2019-02-24,Washington,0,1,1,2,0.25
2019-02-24,Massachusetts,1,3,0,4,0.25
2019-02-24,Florida,0,2,1,3,0.16666666666666666
2019-02-24,California,8,12,5,25,0.42000000000000004
2019-02-24,New York,0,2,2,4,0.25
2019-02-24,Hawaii,6,3,1,10,0.65
2019-02-24,Missouri,3,16,7,26,0.25
2019-02-24,Nebraska,2,2,5,9,0.5
2019-02-24,Arkansas,0,3,3,6,0.25
2019-02-24,Illinois,0,2,4,6,0.3333333333333333
2019-02-24,Michigan,0,2,0,2,0.0
2019-02-24,Louisiana,0,0,1,1,0.5
2019-02-24,Mississippi,0,0,1,1,0.5
2019-02-24,Arizona,3,2,3,8,0.5625
2019-02-24,Alaska,3,2,2,7,0.5714285714285714
2019-02-24,South Carolina,0,0,1,1,0.5
2019-02-24,Oregon,0,1,1,2,0.25
2019-02-24,Minnesota,1,0,0,1,1.0
2019-02-24,Utah,0,1,0,1,0.0
2019-02-24,Nevada,0,1,0,1,0.0
2019-02-23,North Carolina,1,1,3,5,0.5
2019-02-23,California,6,12,11,29,0.39655172413793105
2019-02-23,Texas,1,1,2,4,0.5
2019-02-23,Arizona,5,3,11,19,0.5526315789473684
2019-02-23,Arkansas,4,4,8,16,0.5
2019-02-23,Pennsylvania,0,0,1,1,0.5
2019-02-23,Georgia,1,4,5,10,0.35
2019-02-23,Alabama,7,4,4,15,0.6
2019-02-23,Delaware,2,1,3,6,0.5833333333333333
2019-02-23,Utah,0,0,1,1,0.5
2019-02-23,Kentucky,1,1,0,2,0.5
2019-02-23,Virginia,0,0,1,1,0.5
2019-02-23,Colorado,2,6,3,11,0.3181818181818182
2019-02-23,Oregon,0,1,1,2,0.25
2019-02-23,Massachusetts,4,1,3,8,0.6875
2019-02-23,Iowa,1,0,2,3,0.6666666666666666
2019-02-23,Louisiana,0,0,3,3,0.5
2019-02-23,Kansas,1,0,0,1,1.0
2019-02-23,New York,7,0,2,9,0.8888888888888888
2019-02-23,Indiana,3,1,2,6,0.6666666666666666
2019-02-23,Nebraska,1,0,2,3,0.6666666666666666
2019-02-23,New Jersey,1,0,0,1,1.0
2019-02-23,Florida,6,3,1,10,0.65
2019-02-23,Hawaii,1,1,6,8,0.5
2019-02-23,Alaska,1,2,3,6,0.41666666666666663
2019-02-23,Washington,0,3,3,6,0.25
2019-02-23,Ohio,0,1,0,1,0.0
2019-02-23,Idaho,0,2,0,2,0.0
2019-02-23,Michigan,1,1,0,2,0.5
2019-02-23,Missouri,0,1,1,2,0.25
2019-02-23,Illinois,0,1,2,3,0.3333333333333333
2019-02-23,Connecticut,0,2,0,2,0.0
2019-02-22,Hawaii,2,5,4,11,0.36363636363636365
2019-02-22,Arkansas,3,5,5,13,0.42307692307692313
2019-02-22,Texas,1,0,4,5,0.6000000000000001
2019-02-22,Indiana,4,1,6,11,0.6363636363636364
2019-02-22,Florida,0,1,2,3,0.3333333333333333
2019-02-22,Illinois,2,0,2,4,0.75
2019-02-22,California,10,14,25,49,0.45918367346938777
2019-02-22,Louisiana,2,3,3,8,0.4375
2019-02-22,Alabama,3,11,8,22,0.3181818181818182
2019-02-22,Arizona,4,11,13,28,0.375
2019-02-22,New York,4,1,0,5,0.8
2019-02-22,Iowa,0,3,0,3,0.0
2019-02-22,Virginia,1,0,1,2,0.75
2019-02-22,Massachusetts,2,0,1,3,0.8333333333333333
2019-02-22,Oregon,1,0,3,4,0.625
2019-02-22,Missouri,1,0,3,4,0.625
2019-02-22,Pennsylvania,0,1,2,3,0.3333333333333333
2019-02-22,Delaware,2,0,3,5,0.7
2019-02-22,Colorado,2,3,1,6,0.41666666666666663
2019-02-22,Minnesota,1,0,1,2,0.75
2019-02-22,Nebraska,0,1,2,3,0.3333333333333333
2019-02-22,Alaska,2,0,2,4,0.75
2019-02-22,Michigan,3,0,3,6,0.75
2019-02-22,Idaho,1,0,1,2,0.75
2019-02-22,Kentucky,0,1,1,2,0.25
2019-02-22,Georgia,1,1,0,2,0.5
2019-02-22,Washington,0,0,1,1,0.5
2019-02-22,Maine,0,1,0,1,0.0
2019-02-22,Connecticut,0,0,2,2,0.5
2019-02-22,Nevada,0,1,0,1,0.0
2019-02-22,Kansas,0,0,1,1,0.5
2019-02-22,Oklahoma,0,1,0,1,0.0
2019-02-22,New Jersey,0,0,1,1,0.5
2019-02-22,Ohio,0,0,1,1,0.5
2019-02-22,North Carolina,0,0,1,1,0.5
2019-02-21,Indiana,2,5,8,15,0.4
2019-02-21,Texas,2,0,5,7,0.6428571428571428
2019-02-21,Louisiana,2,5,7,14,0.39285714285714285
2019-02-21,Alaska,1,8,4,13,0.23076923076923078
2019-02-21,Georgia,1,5,11,17,0.3823529411764706
2019-02-21,California,12,23,31,66,0.4166666666666667
2019-02-21,Illinois,3,2,5,10,0.55
2019-02-21,New York,1,4,4,9,0.3333333333333333
2019-02-21,Alabama,7,6,16,29,0.5172413793103449
2019-02-21,Florida,1,1,4,6,0.5
2019-02-21,Nebraska,0,2,5,7,0.35714285714285715
2019-02-21,Arizona,3,6,11,20,0.42500000000000004
2019-02-21,Hawaii,2,4,6,12,0.41666666666666663
2019-02-21,Arkansas,2,10,14,26,0.34615384615384615
2019-02-21,Oklahoma,0,0,1,1,0.5
2019-02-21,Washington,1,0,0,1,1.0
2019-02-21,Ohio,1,1,1,3,0.5
2019-02-21,Iowa,0,2,5,7,0.35714285714285715
2019-02-21,Maryland,1,0,0,1,1.0
2019-02-21,Massachusetts,1,1,6,8,0.5
2019-02-21,Nevada,0,1,5,6,0.4166666666666667
2019-02-21,Colorado,2,2,3,7,0.5
2019-02-21,Oregon,0,2,1,3,0.16666666666666666
2019-02-21,Utah,0,2,0,2,0.0
2019-02-21,Minnesota,0,1,2,3,0.3333333333333333
2019-02-21,New Jersey,0,1,0,1,0.0
2019-02-21,Delaware,2,2,2,6,0.5
2019-02-21,South Carolina,0,1,0,1,0.0
2019-02-21,Virginia,0,0,1,1,0.5
2019-02-21,Michigan,1,0,0,1,1.0
2019-02-21,Kansas,1,0,1,2,0.75
2019-02-21,North Carolina,0,0,1,1,0.5
2019-02-21,Missouri,0,1,1,2,0.25
2019-02-21,Connecticut,1,1,1,3,0.5
2019-02-21,North Dakota,0,0,1,1,0.5
2019-02-20,Georgia,1,3,5,9,0.3888888888888889
2019-02-20,Nevada,0,2,0,2,0.0
2019-02-20,Arkansas,2,6,8,16,0.375
2019-02-20,Hawaii,2,6,2,10,0.30000000000000004
2019-02-20,California,1,4,15,20,0.425
2019-02-20,Florida,3,0,3,6,0.75
2019-02-20,Arizona,2,2,3,7,0.5
2019-02-20,Alabama,1,5,5,11,0.3181818181818182
2019-02-20,Nebraska,0,0,1,1,0.5
2019-02-20,Iowa,2,0,2,4,0.75
2019-02-20,Texas,2,3,1,6,0.41666666666666663
2019-02-20,Alaska,2,1,1,4,0.625
2019-02-20,North Carolina,0,0,1,1,0.5
2019-02-20,Delaware,1,1,2,4,0.5
2019-02-20,Illinois,3,3,3,9,0.5
2019-02-20,Indiana,7,1,4,12,0.75
2019-02-20,Massachusetts,1,0,2,3,0.6666666666666666
2019-02-20,New York,1,0,0,1,1.0
2019-02-20,Kansas,0,0,1,1,0.5
2019-02-20,Colorado,2,0,3,5,0.7
2019-02-20,Idaho,2,0,0,2,1.0
2019-02-20,Michigan,1,0,0,1,1.0
2019-02-20,Louisiana,0,0,2,2,0.5
2019-02-20,Maryland,1,0,1,2,0.75
2019-02-20,Minnesota,2,0,0,2,1.0
2019-02-20,Missouri,1,2,1,4,0.375
2019-02-20,New Jersey,1,0,1,2,0.75
2019-02-20,Washington,1,0,1,2,0.75
2019-02-20,Pennsylvania,0,1,1,2,0.25
2019-02-20,Oregon,0,1,1,2,0.25
2019-02-20,Kentucky,0,1,0,1,0.0
2019-02-19,California,8,5,6,19,0.5789473684210527
2019-02-19,Texas,1,0,4,5,0.6000000000000001
2019-02-19,Massachusetts,1,3,2,6,0.3333333333333333
2019-02-19,New York,0,1,2,3,0.3333333333333333
2019-02-19,Arkansas,2,4,5,11,0.40909090909090906
2019-02-19,Oregon,2,0,0,2,1.0
2019-02-19,Iowa,0,0,1,1,0.5
2019-02-19,Alabama,2,4,7,13,0.4230769230769231
2019-02-19,Hawaii,1,2,5,8,0.4375
2019-02-19,Idaho,0,0,1,1,0.5
2019-02-19,Washington,1,1,2,4,0.5
2019-02-19,New Mexico,0,0,1,1,0.5
2019-02-19,Arizona,2,1,2,5,0.6000000000000001
2019-02-19,Colorado,0,4,3,7,0.21428571428571427
2019-02-19,Nebraska,0,0,2,2,0.5
2019-02-19,Delaware,0,1,2,3,0.3333333333333333
2019-02-19,Florida,2,1,0,3,0.6666666666666666
2019-02-19,Louisiana,0,0,4,4,0.5
2019-02-19,North Carolina,0,0,1,1,0.5
2019-02-19,Illinois,1,1,2,4,0.5
2019-02-19,Indiana,0,2,3,5,0.3
2019-02-19,Georgia,1,0,2,3,0.6666666666666666
2019-02-19,Minnesota,1,0,0,1,1.0
2019-02-19,Maryland,1,0,0,1,1.0
2019-02-19,Kentucky,0,0,1,1,0.5
2019-02-19,Pennsylvania,1,0,0,1,1.0
2019-02-19,Alaska,3,1,1,5,0.7
2019-02-19,Michigan,1,0,0,1,1.0
2019-02-19,Rhode Island,0,0,1,1,0.5
2019-02-19,Kansas,0,0,1,1,0.5
2019-02-18,Alabama,9,0,3,12,0.875
2019-02-18,Nebraska,4,1,3,8,0.6875
2019-02-18,Michigan,1,0,1,2,0.75
2019-02-18,Colorado,3,2,2,7,0.5714285714285714
2019-02-18,Louisiana,2,0,2,4,0.75
2019-02-18,Missouri,2,0,3,5,0.7
2019-02-18,Massachusetts,1,1,2,4,0.5
2019-02-18,California,4,4,6,14,0.5
2019-02-18,Washington,2,0,0,2,1.0
2019-02-18,Florida,1,2,3,6,0.41666666666666663
2019-02-18,Arkansas,2,4,6,12,0.41666666666666663
2019-02-18,Delaware,0,1,3,4,0.375
2019-02-18,Arizona,2,3,1,6,0.41666666666666663
2019-02-18,Indiana,1,2,2,5,0.4
2019-02-18,Illinois,1,2,0,3,0.3333333333333333
2019-02-18,Georgia,1,0,5,6,0.5833333333333334
2019-02-18,Hawaii,2,4,2,8,0.375
2019-02-18,Idaho,0,0,1,1,0.5
2019-02-18,Virginia,0,1,0,1,0.0
2019-02-18,Utah,0,0,1,1,0.5
2019-02-18,Nevada,0,0,1,1,0.5
2019-02-18,New Jersey,0,1,1,2,0.25
2019-02-18,Alaska,0,2,2,4,0.25
2019-02-18,New York,1,3,1,5,0.30000000000000004
2019-02-18,Iowa,0,0,1,1,0.5
2019-02-18,Texas,0,0,1,1,0.5
2019-02-18,Mississippi,0,1,0,1,0.0
2019-02-18,Oregon,0,0,1,1,0.5
2019-02-18,Kansas,1,0,0,1,1.0
2019-02-17,Missouri,2,0,1,3,0.8333333333333333
2019-02-17,Colorado,3,2,3,8,0.5625
2019-02-17,Alabama,6,8,4,18,0.4444444444444444
2019-02-17,Georgia,0,0,7,7,0.5
2019-02-17,California,2,1,8,11,0.5454545454545454
2019-02-17,Nebraska,0,1,1,2,0.25
2019-02-17,Illinois,1,0,1,2,0.75
2019-02-17,Arkansas,1,7,4,12,0.25
2019-02-17,Hawaii,0,1,2,3,0.3333333333333333
2019-02-17,Louisiana,0,2,2,4,0.25
2019-02-17,Arizona,0,2,3,5,0.3
2019-02-17,Iowa,0,2,2,4,0.25
2019-02-17,Kentucky,1,0,0,1,1.0
2019-02-17,Indiana,0,2,5,7,0.35714285714285715
2019-02-17,New Jersey,1,0,1,2,0.75
2019-02-17,Idaho,0,0,2,2,0.5
2019-02-17,Michigan,0,1,1,2,0.25
2019-02-17,Texas,0,0,1,1,0.5
2019-02-17,New York,0,0,2,2,0.5
2019-02-17,Washington,1,0,1,2,0.75
2019-02-17,Maryland,1,0,0,1,1.0
2019-02-17,Alaska,2,0,2,4,0.75
2019-02-17,Oregon,1,1,0,2,0.5
2019-02-17,Florida,0,2,2,4,0.25
2019-02-17,North Carolina,1,0,0,1,1.0
2019-02-17,Massachusetts,1,1,0,2,0.5
2019-02-17,North Dakota,0,0,1,1,0.5
2019-02-17,Delaware,0,0,1,1,0.5
2019-02-17,Virginia,1,0,0,1,1.0
2019-02-16,Maryland,0,0,5,5,0.5
2019-02-16,Delaware,1,0,0,1,1.0
2019-02-16,Florida,1,1,2,4,0.5
2019-02-16,Louisiana,0,1,1,2,0.25
2019-02-16,Arkansas,3,2,6,11,0.5454545454545454
2019-02-16,Nebraska,3,1,4,8,0.625
2019-02-16,California,6,10,4,20,0.4
2019-02-16,Utah,1,0,0,1,1.0
2019-02-16,Indiana,1,2,4,7,0.42857142857142855
2019-02-16,Idaho,0,1,1,2,0.25
2019-02-16,Hawaii,0,4,2,6,0.16666666666666666
2019-02-16,Massachusetts,1,1,1,3,0.5
2019-02-16,Iowa,0,0,2,2,0.5
2019-02-16,Colorado,0,2,3,5,0.3
2019-02-16,Alabama,3,2,3,8,0.5625
2019-02-16,Washington,3,1,0,4,0.75
2019-02-16,Missouri,0,1,1,2,0.25
2019-02-16,Texas,0,1,1,2,0.25
2019-02-16,Georgia,1,1,4,6,0.5
2019-02-16,Virginia,0,0,1,1,0.5
2019-02-16,New York,0,1,2,3,0.3333333333333333
2019-02-16,Oregon,0,0,1,1,0.5
2019-02-16,Oklahoma,0,0,1,1,0.5
2019-02-16,Kentucky,1,3,0,4,0.25
2019-02-16,Ohio,1,1,0,2,0.5
2019-02-16,New Jersey,1,2,0,3,0.3333333333333333
2019-02-16,Arizona,2,0,0,2,1.0
2019-02-16,West Virginia,0,1,0,1,0.0
2019-02-16,Illinois,0,1,0,1,0.0
2019-02-16,Alaska,0,0,2,2,0.5
2019-02-16,North Carolina,0,1,0,1,0.0
2019-02-16,Kansas,0,0,1,1,0.5
2019-02-15,Kansas,1,1,4,6,0.5
2019-02-15,Texas,1,2,4,7,0.42857142857142855
2019-02-15,Arkansas,2,3,7,12,0.45833333333333337
2019-02-15,New Mexico,0,5,0,5,0.0
2019-02-15,California,10,10,8,28,0.5
2019-02-15,Washington,2,2,1,5,0.5
2019-02-15,Hawaii,3,4,4,11,0.45454545454545453
2019-02-15,Arizona,4,3,2,9,0.5555555555555556
2019-02-15,Massachusetts,2,1,2,5,0.6000000000000001
2019-02-15,Nebraska,1,2,3,6,0.41666666666666663
2019-02-15,Indiana,5,2,5,12,0.625
2019-02-15,Maine,0,2,1,3,0.16666666666666666
2019-02-15,Alabama,3,5,8,16,0.4375
2019-02-15,Alaska,1,2,0,3,0.3333333333333333
2019-02-15,Georgia,3,0,0,3,1.0
2019-02-15,Ohio,1,0,1,2,0.75
2019-02-15,Michigan,2,0,2,4,0.75
2019-02-15,Illinois,1,0,0,1,1.0
2019-02-15,Missouri,3,0,2,5,0.8
2019-02-15,Colorado,3,0,2,5,0.8
2019-02-15,Florida,5,4,1,10,0.55
2019-02-15,Delaware,2,0,0,2,1.0
2019-02-15,Iowa,0,0,2,2,0.5
2019-02-15,West Virginia,0,2,0,2,0.0
2019-02-15,New York,2,1,1,4,0.625
2019-02-15,Idaho,0,0,1,1,0.5
2019-02-15,Louisiana,2,0,0,2,1.0
2019-02-15,North Carolina,0,0,1,1,0.5
2019-02-15,New Jersey,0,1,1,2,0.25
2019-02-15,Pennsylvania,0,2,0,2,0.0
2019-02-15,Oregon,0,1,0,1,0.0
2019-02-15,New Hampshire,0,0,1,1,0.5
2019-02-14,Massachusetts,5,1,2,8,0.75
2019-02-14,Arkansas,0,5,12,17,0.35294117647058826
2019-02-14,Georgia,0,1,7,8,0.4375
2019-02-14,California,14,12,19,45,0.5222222222222223
2019-02-14,Hawaii,7,4,4,15,0.6
2019-02-14,Louisiana,2,3,2,7,0.42857142857142855
2019-02-14,Indiana,4,3,1,8,0.5625
2019-02-14,Michigan,1,1,0,2,0.5
2019-02-14,Idaho,0,0,1,1,0.5
2019-02-14,Alabama,4,5,5,14,0.4642857142857143
2019-02-14,Illinois,1,3,3,7,0.3571428571428571
2019-02-14,Colorado,3,4,9,16,0.46875
2019-02-14,Alaska,1,0,1,2,0.75
2019-02-14,New York,1,3,4,8,0.375
2019-02-14,Kansas,0,0,2,2,0.5
2019-02-14,Oregon,0,2,4,6,0.3333333333333333
2019-02-14,Maryland,2,0,0,2,1.0
2019-02-14,Texas,2,3,5,10,0.45
2019-02-14,Delaware,1,1,4,6,0.5
2019-02-14,Florida,0,2,1,3,0.16666666666666666
2019-02-14,Pennsylvania,0,0,2,2,0.5
2019-02-14,Minnesota,1,0,0,1,1.0
2019-02-14,Iowa,0,0,2,2,0.5
2019-02-14,Arizona,0,1,1,2,0.25
